header timestamp,object.id,class_label_pred,pose.position.x,pose.position.y,pose.position.z,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z,velocity.linear.x,velocity.angular.z,yaw,dimension_x,dimension_y,dimension_z
1572937857.46623,2109,Null,-0.503357,5.312893,0.5,0.999962,0,0,-0.008729,10.183019,0,-0.017457,4.212251,1.37997,1
1572937857.56597,12174,Truck,159.405914,-5.642956,-2.284764,0.957846,0,0,0.287282,-0.007537,-0.000003,0.582775,0.982982,0.849646,1.978857
1572937857.56597,11745,Null,11.292713,-5.979718,0.5,0.998646,0,0,-0.052014,4.20152,0,-0.104074,0.570366,2.471059,1
1572937857.56597,142,Null,19.812668,-0.006511,0.206253,0.999999,0,0,0.001239,5.799272,0,0.002478,4.484303,2.217473,1.587494
1572937857.56597,2109,Null,0.293274,5.322296,0.5,0.999983,0,0,-0.005808,9.660233,0,-0.011615,4.212251,1.37997,1
1572937857.66577,12174,Truck,159.026825,-5.685555,-2.044753,0.957794,0,0,0.287457,-0.004586,-0.000001,0.583141,0.982982,0.849646,1.978857
1572937857.66577,142,Null,20.078384,-0.015815,0.206253,0.999999,0,0,0.001316,5.946493,0,0.002632,4.484303,2.217473,1.587494
1572937857.66577,2109,Null,1.089966,5.331698,0.5,0.999995,0,0,-0.003202,9.417409,0,-0.006404,4.212251,1.37997,1
1572937857.66577,11745,Null,11.306483,-5.998816,0.5,0.998582,0,0,-0.053241,4.257495,0,-0.106532,0.570366,2.471059,1
1572937857.76571,12174,Truck,158.647736,-5.728157,-2.365156,0.957741,0,0,0.287632,-0.010843,-0.000003,0.583507,0.982982,0.849646,1.978857
1572937857.76571,12176,Truck,40.117493,13.773073,1.522966,0.952336,0,0,0.30505,0.626194,0.000101,0.619981,5.542648,0.909658,4.262771
1572937857.76571,142,Null,20.344116,-0.025118,0.206253,0.999999,0,0,0.001393,6.184425,0,0.002786,4.484303,2.217473,1.587494
1572937857.76571,2109,Null,1.886597,5.341101,0.5,0.999999,0,0,0.001584,9.280835,0,0.003169,4.212251,1.37997,1
1572937857.76571,11745,Null,11.320254,-6.017915,0.5,0.998547,0,0,-0.053888,4.290872,0,-0.107828,0.570366,2.471059,1
1572937857.86569,12174,Truck,158.268646,-5.770756,-2.029228,0.957779,0,0,0.287506,-0.020137,0.000002,0.583243,0.982982,0.849646,1.978857
1572937857.86569,2109,Null,2.683228,5.350503,0.5,0.99999,0,0,0.004365,9.320728,0,0.008731,4.212251,1.37997,1
1572937857.86569,11745,Null,11.334024,-6.037013,0.5,0.998542,0,0,-0.053982,4.300723,0,-0.108016,0.570366,2.471059,1
1572937857.86569,142,Null,20.609848,-0.034422,0.206253,0.999999,0,0,0.00147,6.355153,0,0.00294,4.484303,2.217473,1.587494
1572937857.86569,2111,Null,10.385437,4.067573,0.5,1,0,0,0,-3.168322,0,0,0.320635,0.151878,1
1572937857.96535,12174,Truck,157.889557,-5.813354,-2.000535,0.95764,0,0,0.287967,-0.016383,0.000007,0.584205,0.982982,0.849646,1.978857
1572937857.96535,2109,Null,2.499084,5.226663,0.5,0.999933,0,0,0.011548,9.481356,0,0.023096,4.212251,1.37997,1
1572937857.96535,142,Null,20.87558,-0.043725,0.206253,0.999999,0,0,0.001547,6.626087,0,0.003094,4.484303,2.217473,1.587494
1572937857.96535,2111,Null,9.944336,4.064491,0.5,1,0,0,0,-2.961686,0,0,0.320635,0.151878,1
1572937857.96535,11745,Null,11.347795,-6.056113,0.5,0.998545,0,0,-0.053927,4.309451,0,-0.107906,0.570366,2.471059,1
1572937858.06494,12174,Truck,157.510468,-5.855957,-2.017021,0.956194,0,0,0.292733,-0.035963,0.000033,0.594167,0.982982,0.849646,1.978857
1572937858.06494,12176,Truck,37.237427,13.76408,1.848614,0.952359,0,0,0.30498,0.005429,0.000035,0.619835,5.542648,0.909658,4.262771
1572937858.06494,12177,Unknown Small,200.050507,-13.462292,-1.1266,0.976335,0,0,0.216263,0.549311,0.000325,0.43597,0.2191,0.32772,2.694938
1572937858.06494,2109,Null,3.171997,5.239409,0.5,0.999939,0,0,0.011031,9.612974,0,0.022062,4.212251,1.37997,1
1572937858.06494,142,Null,21.141312,-0.053029,0.206253,0.999999,0,0,0.001624,6.798415,0,0.003248,4.484303,2.217473,1.587494
1572937858.06494,2111,Null,9.503265,4.06141,0.5,1,0,0,0,-2.975491,0,0,0.320635,0.151878,1
1572937858.16494,12174,Truck,157.131378,-5.898556,-2.707646,0.95669,0,0,0.29111,-0.138761,-0.000008,0.590773,0.982982,0.849646,1.978857
1572937858.16494,12176,Truck,36.277405,13.761082,1.847698,0.952356,0,0,0.30499,-0.034788,0.000031,0.619856,5.542648,0.909658,4.262771
1572937858.16494,12177,Unknown Small,199.733521,-13.519203,-1.172548,0.973707,0,0,0.227804,0.347251,0.000245,0.459644,0.2191,0.32772,2.694938
1572937858.16494,2109,Null,3.84491,5.252155,0.5,0.999969,0,0,0.007928,9.783525,0,0.015856,4.212251,1.37997,1
1572937858.16494,142,Null,21.407043,-0.062333,0.206253,0.999999,0,0,0.001701,7.014742,0,0.003402,4.484303,2.217473,1.587494
1572937858.16494,2111,Null,9.062195,4.058329,0.5,1,0,0,0,-2.994852,0,0,0.320635,0.151878,1
1572937858.26478,12174,Truck,157.177277,-6.476568,-2.055372,0.947263,0,0,0.320457,-0.129284,0.000063,0.652425,0.982982,0.849646,1.978857
1572937858.26478,12177,Unknown Small,199.416504,-13.576115,2.955823,0.970942,0,0,0.239314,0.24468,0.000166,0.483318,0.2191,0.32772,2.694938
1572937858.26478,2109,Null,4.517822,5.264901,0.5,0.999973,0,0,0.007411,9.855334,0,0.014822,4.212251,1.37997,1
1572937858.26478,142,Null,21.672775,-0.071636,0.206253,1,0,0,0.000235,7.123204,0,0.000469,4.484303,2.217473,1.587494
1572937858.26478,2111,Null,8.621094,4.055248,0.5,1,0,0,0,-2.945956,0,0,0.320635,0.151878,1
1572937858.36462,12174,Truck,156.852203,-6.513483,-2.049251,0.945274,0,0,0.326276,-0.217336,0.000297,0.664723,0.982982,0.849646,1.978857
1572937858.36462,12177,Unknown Small,199.099518,-13.633026,-0.90893,0.968041,0,0,0.250791,0.072075,0.000116,0.506994,0.2191,0.32772,2.694938
1572937858.36462,12178,Truck,37.164856,19.887806,1.395415,0.975359,0,0,0.220623,0.292761,0.000384,0.444907,1.447691,1.121979,2.496152
1572937858.36462,2109,Null,5.190735,5.277647,0.5,0.999976,0,0,0.006894,9.886539,0,0.013788,4.212251,1.37997,1
1572937858.36462,142,Null,21.938507,-0.08094,0.206253,1,0,0,0.000786,7.228909,0,0.001573,4.484303,2.217473,1.587494
1572937858.36462,2111,Null,8.180023,4.052167,0.5,1,0,0,0,-2.696929,0,0,0.320635,0.151878,1
1572937858.46434,12174,Truck,156.52713,-6.550396,-1.98915,0.94325,0,0,0.332083,-0.202325,0.000393,0.677022,0.982982,0.849646,1.978857
1572937858.46434,2109,Null,5.863647,5.290393,0.5,0.99998,0,0,0.006377,9.862719,0,0.012753,4.212251,1.37997,1
1572937858.46434,142,Null,22.204239,-0.090243,0.206253,0.999999,0,0,0.001467,7.273501,0,0.002934,4.484303,2.217473,1.587494
1572937858.46434,2111,Null,7.738953,4.049086,0.5,1,0,0,0,-2.404287,0,0,0.320635,0.151878,1
1572937858.56428,12174,Truck,156.202057,-6.587309,-1.48956,0.94119,0,0,0.337877,-0.091982,0.00092,0.689321,0.982982,0.849646,1.978857
1572937858.56428,12177,Unknown Small,198.465546,-13.746853,-1.506271,0.961833,0,0,0.273636,-0.027149,-0.000002,0.554342,0.2191,0.32772,2.694938
1572937858.56428,2109,Null,6.53656,5.303139,0.5,0.999983,0,0,0.005859,9.818558,0,0.011719,4.212251,1.37997,1
1572937858.56428,2111,Null,7.297852,4.046004,0.5,1,0,0,0,-1.88297,0,0,0.320635,0.151878,1
1572937858.56428,142,Null,22.469971,-0.099547,0.206253,0.999996,0,0,0.002809,7.332237,0,0.005617,4.484303,2.217473,1.587494
1572937858.66431,12174,Truck,155.876984,-6.624222,-1.341172,0.939095,0,0,0.343659,-0.015305,0.001352,0.70162,0.982982,0.849646,1.978857
1572937858.66431,12178,Truck,36.114288,19.820383,3.29073,0.974831,0,0,0.222945,0.502265,0.000131,0.449669,1.447691,1.121979,2.496152
1572937858.66431,2111,Null,6.856781,4.042923,0.5,1,0,0,0,-1.490288,0,0,0.320635,0.151878,1
1572937858.66431,2109,Null,7.209473,5.315885,0.5,0.999986,0,0,0.005342,9.797323,0,0.010685,4.212251,1.37997,1
1572937858.66431,142,Null,22.735703,-0.10885,0.206253,0.999992,0,0,0.003921,7.3876,0,0.007842,4.484303,2.217473,1.587494
1572937858.76389,12174,Truck,155.55188,-6.661137,-1.319143,0.936964,0,0,0.349427,-0.028555,0.00168,0.713919,0.982982,0.849646,1.978857
1572937858.76389,12177,Unknown Small,197.831543,-13.860676,-1.584305,0.955086,0,0,0.296328,-0.031628,0.000028,0.60169,0.2191,0.32772,2.694938
1572937858.76389,12178,Truck,35.764099,19.797909,3.267125,0.974654,0,0,0.223719,1.225235,-0.000557,0.451257,1.447691,1.121979,2.496152
1572937858.76389,2111,Null,6.41571,4.039842,0.5,1,0,0,0,-0.940441,0,0,0.320635,0.151878,1
1572937858.76389,2109,Null,7.882385,5.328631,0.5,0.999988,0,0,0.004825,9.797789,0,0.00965,4.212251,1.37997,1
1572937858.76389,142,Null,22.908936,-0.127418,0.206253,0.999986,0,0,0.00521,7.5301,0,0.01042,4.484303,2.217473,1.587494
1572937858.86355,12174,Truck,155.226807,-6.69805,-1.455769,0.934797,0,0,0.355182,-0.004761,0.00196,0.726217,0.982982,0.849646,1.978857
1572937858.86355,12177,Unknown Small,197.514557,-13.917587,-0.872418,0.951512,0,0,0.307612,-0.065264,0.000022,0.625364,0.2191,0.32772,2.694938
1572937858.86355,12178,Truck,35.413879,19.775433,3.285017,0.974476,0,0,0.224492,1.149611,-0.000944,0.452844,1.447691,1.121979,2.496152
1572937858.86355,2111,Null,5.974609,4.036761,0.5,1,0,0,0,-0.642575,0,0,0.320635,0.151878,1
1572937858.86355,2109,Null,8.555298,5.341377,0.5,0.999991,0,0,0.004308,9.824924,0,0.008616,4.212251,1.37997,1
1572937858.86355,142,Null,23.56427,-0.131835,0.206253,0.999987,0,0,0.00505,7.668763,0,0.010099,4.484303,2.217473,1.587494
1572937858.96328,12174,Truck,154.901733,-6.734962,-1.230401,0.932595,0,0,0.360923,-0.006729,0.002522,0.738516,0.982982,0.849646,1.978857
1572937858.96328,12178,Truck,35.06369,19.752958,2.369974,0.974297,0,0,0.225266,0.627494,-0.001003,0.454432,1.447691,1.121979,2.496152
1572937858.96328,2111,Null,5.533539,4.03368,0.5,1,0,0,0,-0.294173,0,0,0.320635,0.151878,1
1572937858.96328,2109,Null,9.228149,5.354123,0.5,0.999979,0,0,0.006507,9.882258,0,0.013015,4.212251,1.37997,1
1572937858.96328,142,Null,24.219604,-0.136252,0.206253,0.999988,0,0,0.004889,7.930264,0,0.009779,4.484303,2.217473,1.587494
1572937859.06334,12174,Truck,154.57666,-6.771875,-0.566533,0.930358,0,0,0.366651,-0.027773,0.002634,0.750814,0.982982,0.849646,1.978857
1572937859.06334,12177,Unknown Small,196.880554,-14.03141,0.793111,0.943964,0,0,0.33005,-0.095152,0.0001,0.672712,0.2191,0.32772,2.694938
1572937859.06334,12178,Truck,34.713501,19.730484,3.315907,0.974118,0,0,0.226039,0.644882,-0.001447,0.456019,1.447691,1.121979,2.496152
1572937859.06334,2111,Null,5.092438,4.030599,0.5,1,0,0,0,-0.121302,0,0,0.320635,0.151878,1
1572937859.06334,142,Null,24.874939,-0.140668,0.206253,0.999989,0,0,0.004729,8.120189,0,0.009458,4.484303,2.217473,1.587494
1572937859.06334,2109,Null,9.901062,5.366869,0.5,0.999985,0,0,0.00554,9.929385,0,0.01108,4.212251,1.37997,1
1572937859.16313,12174,Truck,154.251587,-6.80879,-0.476867,0.928086,0,0,0.372366,-0.009711,0.002761,0.763114,0.982982,0.849646,1.978857
1572937859.16313,12177,Unknown Small,196.563568,-14.088322,-0.797789,0.939991,0,0,0.3412,-0.122228,0.000192,0.696386,0.2191,0.32772,2.694938
1572937859.16313,12178,Truck,34.363312,19.70801,3.380819,0.973938,0,0,0.226812,0.600641,-0.001442,0.457607,1.447691,1.121979,2.496152
1572937859.16313,2111,Null,4.651367,4.027517,0.5,1,0,0,0,0.057959,0,0,0.320635,0.151878,1
1572937859.16313,142,Null,25.530273,-0.145085,0.206253,0.99999,0,0,0.004569,8.406529,0,0.009138,4.484303,2.217473,1.587494
1572937859.16313,2109,Null,10.573975,5.379615,0.5,0.99999,0,0,0.004412,10.022646,0,0.008825,4.212251,1.37997,1
1572937859.26303,12174,Truck,153.926483,-6.845703,0.374673,0.925779,0,0,0.378066,-0.019599,0.002776,0.775413,0.982982,0.849646,1.978857
1572937859.26303,12177,Unknown Small,196.246552,-14.145233,3.094453,0.935886,0,0,0.352302,-0.153755,0.000614,0.72006,0.2191,0.32772,2.694938
1572937859.26303,12178,Truck,34.013123,19.685535,3.345702,0.973758,0,0,0.227585,0.46552,-0.001343,0.459195,1.447691,1.121979,2.496152
1572937859.26303,2111,Null,4.210297,4.024436,0.5,1,0,0,0,0.130338,0,0,0.320635,0.151878,1
1572937859.26303,142,Null,26.185608,-0.149502,0.206253,0.99999,0,0,0.004409,8.591378,0,0.008817,4.484303,2.217473,1.587494
1572937859.26303,2109,Null,11.246887,5.392361,0.5,0.999993,0,0,0.00378,10.095135,0,0.00756,4.212251,1.37997,1
1572937859.36277,12174,Truck,153.60141,-6.882616,0.081261,0.923436,0,0,0.383752,0.007348,0.002829,0.787711,0.982982,0.849646,1.978857
1572937859.36277,12178,Truck,33.662903,19.663061,3.39523,0.973577,0,0,0.228358,0.307428,-0.001454,0.460782,1.447691,1.121979,2.496152
1572937859.36277,2111,Null,3.769196,4.021355,0.5,1,0,0,0,0.183132,0,0,0.320635,0.151878,1
1572937859.36277,142,Null,26.840942,-0.153918,0.206253,0.999991,0,0,0.004248,8.858626,0,0.008497,4.484303,2.217473,1.587494
1572937859.36277,2109,Null,11.9198,5.405107,0.5,0.999996,0,0,0.002837,10.209208,0,0.005675,4.212251,1.37997,1
1572937859.36277,11798,Null,14.180267,-4.180328,0.5,0.998294,0,0,-0.058392,6.341197,0,-0.116851,1.409353,0.892223,1
1572937859.46287,12174,Truck,153.276337,-6.919529,0.21529,0.921059,0,0,0.389423,-0.009046,0.002942,0.80001,0.982982,0.849646,1.978857
1572937859.46287,12178,Truck,33.312714,19.640585,3.494648,0.973396,0,0,0.229131,0.199609,-0.001272,0.46237,1.447691,1.121979,2.496152
1572937859.46287,2111,Null,3.328125,4.018274,0.5,1,0,0,0,0.190238,0,0,0.320635,0.151878,1
1572937859.46287,142,Null,27.496277,-0.158335,0.206253,0.999992,0,0,0.004088,9.033559,0,0.008176,4.484303,2.217473,1.587494
1572937859.46287,2109,Null,12.592712,5.417853,0.5,0.999997,0,0,0.002273,10.282763,0,0.004547,4.212251,1.37997,1
1572937859.46287,11798,Null,14.436493,-4.586884,0.5,0.998283,0,0,-0.058573,5.974937,0,-0.117212,1.409353,0.892223,1
1572937859.56248,12174,Truck,152.951263,-6.956444,0.752121,0.928241,0,0,0.37198,-0.149572,0.002805,0.762282,0.982982,0.849646,1.978857
1572937859.56248,12178,Truck,32.962524,19.618111,3.504699,0.973213,0,0,0.229904,0.107142,-0.001065,0.463957,1.447691,1.121979,2.496152
1572937859.56248,2111,Null,2.887054,4.015193,0.5,1,0,0,0,0.175708,0,0,0.320635,0.151878,1
1572937859.56248,142,Null,28.151611,-0.162752,0.206253,0.999995,0,0,0.003287,9.314028,0,0.006573,4.484303,2.217473,1.587494
1572937859.56248,2109,Null,13.265625,5.430599,0.5,0.999999,0,0,0.001597,10.381311,0,0.003194,4.212251,1.37997,1
1572937859.56248,11798,Null,14.692719,-4.993439,0.5,0.998273,0,0,-0.058753,5.907642,0,-0.117574,1.409353,0.892223,1
1572937859.66220,12174,Truck,152.62619,-6.993359,0.960063,0.926032,0,0,0.377444,-0.105917,0.003024,0.77407,0.982982,0.849646,1.978857
1572937859.66220,12177,Unknown Small,194.978577,-14.372879,2.251157,0.918162,0,0,0.396204,-0.188234,0.001173,0.814758,0.2191,0.32772,2.694938
1572937859.66220,12178,Truck,32.612335,19.595636,3.526736,0.973031,0,0,0.230676,0.058103,-0.000723,0.465545,1.447691,1.121979,2.496152
1572937859.66220,2111,Null,2.445953,4.012112,0.5,1,0,0,0,0.155894,0,0,0.320635,0.151878,1
1572937859.66220,142,Null,28.806946,-0.167168,0.206253,0.999995,0,0,0.003126,9.521186,0,0.006253,4.484303,2.217473,1.587494
1572937859.66220,2109,Null,13.938538,5.443345,0.5,0.999999,0,0,0.001332,10.445387,0,0.002664,4.212251,1.37997,1
1572937859.66220,11798,Null,14.948944,-5.400024,0.5,0.998262,0,0,-0.058933,5.844446,0,-0.117935,1.409353,0.892223,1
1572937859.76198,12174,Truck,152.301086,-7.03027,1.198843,0.923792,0,0,0.382895,-0.068305,0.003237,0.785856,0.982982,0.849646,1.978857
1572937859.76198,12177,Unknown Small,194.661591,-14.42979,2.218728,0.913408,0,0,0.407045,-0.239382,0.002243,0.838432,0.2191,0.32772,2.694938
1572937859.76198,12178,Truck,32.262146,19.573162,3.461929,0.972847,0,0,0.231448,0.020772,-0.000437,0.467132,1.447691,1.121979,2.496152
1572937859.76198,12179,Unknown Small,123.038208,-12.357025,1.005744,0.959884,0,0,0.280397,1.742227,0.00032,0.568415,1.291739,1.195075,1.943534
1572937859.76198,2111,Null,2.004883,4.00903,0.5,1,0,0,0,0.115346,0,0,0.320635,0.151878,1
1572937859.76198,11801,Null,-11.529938,5.492335,0.5,0.999962,0,0,0.008727,9.006421,0,0.017454,5.744706,1.792422,1
1572937859.76198,142,Null,29.46228,-0.171585,0.206253,0.999996,0,0,0.002966,9.866902,0,0.005932,4.484303,2.217473,1.587494
1572937859.76198,11798,Null,15.20517,-5.80658,0.5,0.998251,0,0,-0.059114,5.752387,0,-0.118297,1.409353,0.892223,1
1572937859.76198,2109,Null,14.61145,5.456091,0.5,0.999999,0,0,0.00126,10.525552,0,0.00252,4.212251,1.37997,1
1572937859.86196,12174,Truck,151.976013,-7.067184,1.427648,0.921519,0,0,0.388332,-0.041564,0.00361,0.797643,0.982982,0.849646,1.978857
1572937859.86196,12177,Unknown Small,194.344574,-14.486702,2.25403,0.908526,0,0,0.417828,-0.224328,0.003387,0.862106,0.2191,0.32772,2.694938
1572937859.86196,12179,Unknown Small,122.729065,-12.383474,0.854679,0.960083,0,0,0.279716,1.062687,0.000079,0.566997,1.291739,1.195075,1.943534
1572937859.86196,12180,Cyclist,104.106384,8.884378,0.805895,0.957631,0,0,0.287997,1.275648,0.000253,0.584269,1.058276,0.170041,0.82172
1572937859.86196,12181,Unknown Small,66.872894,8.490481,1.032423,0.95681,0,0,0.290715,0.183179,0.000229,0.589947,0.662682,0.230694,0.770219
1572937859.86196,2111,Null,2.218079,4.011172,0.5,1,0,0,0,0.08409,0,0,0.320635,0.151878,1
1572937859.86196,142,Null,30.117615,-0.176002,0.206253,0.999996,0,0,0.002806,10.118865,0,0.005611,4.484303,2.217473,1.587494
1572937859.86196,11801,Null,-10.972839,5.499194,0.5,0.999971,0,0,0.007644,8.983368,0,0.015288,5.744706,1.792422,1
1572937859.86196,11798,Null,15.461395,-6.213135,0.5,0.998241,0,0,-0.059294,5.697746,0,-0.118658,1.409353,0.892223,1
1572937859.86196,2109,Null,15.284363,5.468837,0.5,0.999999,0,0,0.001298,10.558212,0,0.002596,4.212251,1.37997,1
1572937859.96167,12178,Truck,31.561737,19.528214,2.885056,0.972479,0,0,0.232992,-0.167163,-0.000283,0.470307,1.447691,1.121979,2.496152
1572937859.96167,12179,Unknown Small,122.419922,-12.409925,1.25752,0.960281,0,0,0.279035,0.37574,0.000094,0.565578,1.291739,1.195075,1.943534
1572937859.96167,12180,Cyclist,103.818985,8.863955,1.030703,0.957654,0,0,0.287922,0.54682,0.000189,0.584112,1.058276,0.170041,0.82172
1572937859.96167,12182,Pedestrian,204.813232,1.96492,2.486116,0.963656,0,0,0.267145,1.350616,0.000244,0.540859,0.080282,0.11284,1.382104
1572937859.96167,11801,Null,-10.415741,5.506053,0.5,0.999995,0,0,0.003314,8.920196,0,0.006628,5.744706,1.792422,1
1572937859.96167,2109,Null,16.231405,5.509461,0.5,0.999999,0,0,0.001296,10.567975,0,0.002593,4.212251,1.37997,1
1572937859.96167,142,Null,30.772949,-0.180418,0.206253,1,0,0,-0.000664,10.530785,0,-0.001328,4.484303,2.217473,1.587494
1572937859.96167,11798,Null,15.717621,-6.61969,0.5,0.99823,0,0,-0.059475,5.626357,0,-0.119019,1.409353,0.892223,1
1572937859.96167,2111,Null,1.931503,4.012721,0.5,1,0,0,0,0.029466,0,0,0.320635,0.151878,1
1572937860.06148,12174,Truck,151.325867,-7.14101,1.782818,0.916878,0,0,0.399167,-0.04899,0.003622,0.821217,0.982982,0.849646,1.978857
1572937860.06148,12177,Unknown Small,193.710602,-14.600525,2.879318,0.898381,0,0,0.439217,-0.215708,0.004222,0.909454,0.2191,0.32772,2.694938
1572937860.06148,12178,Truck,31.211548,19.505739,3.656398,0.972293,0,0,0.233764,-0.114183,-0.000234,0.471895,1.447691,1.121979,2.496152
1572937860.06148,12179,Unknown Small,122.110779,-12.436377,1.211736,0.960479,0,0,0.278354,0.053959,-0.000001,0.56416,1.291739,1.195075,1.943534
1572937860.06148,12180,Cyclist,103.53157,8.843529,1.586351,0.957722,0,0,0.287696,0.163325,0.000005,0.583641,1.058276,0.170041,0.82172
1572937860.06148,11801,Null,-9.858643,5.512912,0.5,0.999997,0,0,0.002231,8.852393,0,0.004462,5.744706,1.792422,1
1572937860.06148,142,Null,31.428284,-0.184835,0.206253,0.999999,0,0,0.00137,10.816366,0,0.002739,4.484303,2.217473,1.587494
1572937860.06148,11798,Null,15.973846,-7.026276,0.5,0.998219,0,0,-0.059655,5.570026,0,-0.119381,1.409353,0.892223,1
1572937860.06148,2111,Null,1.644928,4.01427,0.5,1,0,0,0,0.002725,0,0,0.320635,0.151878,1
1572937860.16137,12177,Unknown Small,193.393585,-14.657436,2.929682,0.893119,0,0,0.44982,-0.235361,0.005779,0.933128,0.2191,0.32772,2.694938
1572937860.16137,12178,Truck,30.861359,19.483263,3.127631,0.972107,0,0,0.234536,-0.393208,-0.000082,0.473483,1.447691,1.121979,2.496152
1572937860.16137,12179,Unknown Small,121.801666,-12.462826,1.266145,0.960676,0,0,0.277673,-0.015131,-0.000022,0.562742,1.291739,1.195075,1.943534
1572937860.16137,12180,Cyclist,103.244171,8.823105,1.638359,0.957744,0,0,0.287621,0.046144,-0.000003,0.583485,1.058276,0.170041,0.82172
1572937860.16137,12181,Unknown Small,66.093491,8.53326,1.780866,0.95681,0,0,0.290715,0.14975,0.000153,0.589947,0.662682,0.230694,0.770219
1572937860.16137,12182,Pedestrian,204.218201,1.834351,2.864568,0.96371,0,0,0.26695,0.151324,0.000012,0.540453,0.080282,0.11284,1.382104
1572937860.16137,12183,Unknown Small,84.7724,-11.814125,1.234663,0.956232,0,0,0.292609,0.4906,0.00029,0.593909,0.51997,0.430931,0.763943
1572937860.16137,11801,Null,-9.301544,5.519771,0.5,0.999999,0,0,0.001149,8.696657,0,0.002297,5.744706,1.792422,1
1572937860.16137,142,Null,32.083618,-0.189251,0.206253,0.999987,0,0,0.005051,11.236493,0,0.010103,4.484303,2.217473,1.587494
1572937860.16137,11798,Null,16.230072,-7.432831,0.5,0.998208,0,0,-0.059835,5.449544,0,-0.119742,1.409353,0.892223,1
1572937860.16137,2111,Null,1.358368,4.01582,0.5,1,0,0,0,-0.020944,0,0,0.320635,0.151878,1
1572937860.26140,12174,Truck,150.67569,-7.214836,1.793787,0.91211,0,0,0.409946,-0.12268,0.003527,0.84479,0.982982,0.849646,1.978857
1572937860.26140,12178,Truck,30.511169,19.460789,3.158226,0.971921,0,0,0.235308,-0.773564,0.000302,0.47507,1.447691,1.121979,2.496152
1572937860.26140,12179,Unknown Small,121.492523,-12.489277,1.518427,0.960872,0,0,0.276991,-0.001346,-0.000015,0.561323,1.291739,1.195075,1.943534
1572937860.26140,12180,Cyclist,102.956757,8.802681,1.755876,0.957767,0,0,0.287546,0.020366,-0.000006,0.583328,1.058276,0.170041,0.82172
1572937860.26140,12184,Unknown Small,179.718643,-1.826477,2.155922,0.968136,0,0,0.250426,0.16353,0.000288,0.506241,0.832057,0.259616,1.605314
1572937860.26140,12185,Pedestrian,123.007904,17.552246,3.346394,0.948739,0,0,0.316061,14.487823,0.001291,0.643149,0.708689,3.856521,1.217202
1572937860.26140,11801,Null,-8.744476,5.526629,0.5,1,0,0,0.000066,8.570589,0,0.000132,5.744706,1.792422,1
1572937860.26140,142,Null,32.738953,-0.193668,0.206253,0.999972,0,0,0.007538,11.511252,0,0.015077,4.484303,2.217473,1.587494
1572937860.26140,11798,Null,16.486298,-7.839386,0.5,0.998197,0,0,-0.060016,5.369886,0,-0.120104,1.409353,0.892223,1
1572937860.26140,2111,Null,1.071793,4.017369,0.5,1,0,0,0,-0.024053,0,0,0.320635,0.151878,1
1572937860.36106,12179,Unknown Small,121.18338,-12.515726,1.581378,0.961069,0,0,0.27631,-0.003204,-0.000012,0.559905,1.291739,1.195075,1.943534
1572937860.36106,12180,Cyclist,102.669357,8.782255,2.027489,0.957789,0,0,0.287471,0.005022,-0.000012,0.583171,1.058276,0.170041,0.82172
1572937860.36106,12183,Unknown Small,84.092804,-11.907551,1.280153,0.956297,0,0,0.292396,0.221991,0.000253,0.593464,0.51997,0.430931,0.763943
1572937860.36106,12184,Unknown Small,179.438553,-1.871941,2.689414,0.9667,0,0,0.255912,0.103233,0.000274,0.517583,0.832057,0.259616,1.605314
1572937860.36106,12185,Pedestrian,123.152199,17.356812,3.279354,0.948705,0,0,0.316162,13.301395,0.001122,0.643362,0.708689,3.856521,1.217202
1572937860.36106,11801,Null,-8.187378,5.533488,0.5,0.999999,0,0,-0.001017,8.509699,0,-0.002033,5.744706,1.792422,1
1572937860.36106,142,Null,33.394287,-0.198085,0.206253,0.999935,0,0,0.011366,11.840587,0,0.022732,4.484303,2.217473,1.587494
1572937860.36106,2111,Null,0.785217,4.018918,0.5,1,0,0,0,-0.011094,0,0,0.320635,0.151878,1
1572937860.36106,11798,Null,16.742508,-8.245972,0.5,0.998187,0,0,-0.060196,5.308765,0,-0.120465,1.409353,0.892223,1
1572937860.36106,11813,Null,14.076416,-13.509342,0.5,1,0,0,0,-1.366118,0,0,1.372785,0.132851,1
1572937860.46082,12174,Truck,150.025543,-7.288666,2.319487,0.907035,0,0,0.421055,-0.068702,0.003825,0.869217,0.982982,0.849646,1.978857
1572937860.46082,12179,Unknown Small,120.874237,-12.542177,1.488408,0.961264,0,0,0.275628,-0.003604,-0.000007,0.558486,1.291739,1.195075,1.943534
1572937860.46082,12180,Cyclist,102.381943,8.761831,1.777148,0.957812,0,0,0.287396,-0.005248,-0.000004,0.583014,1.058276,0.170041,0.82172
1572937860.46082,12183,Unknown Small,83.753021,-11.954262,1.261988,0.956492,0,0,0.291757,0.152804,0.000223,0.592127,0.51997,0.430931,0.763943
1572937860.46082,12184,Unknown Small,179.158463,-1.917408,2.718637,0.965233,0,0,0.26139,-0.010488,0.000272,0.528924,0.832057,0.259616,1.605314
1572937860.46082,12186,Cyclist,56.874817,8.186296,1.447122,0.953321,0,0,0.301959,2.35298,0.000186,0.613494,9.716191,2.028846,1.182775
1572937860.46082,11801,Null,-7.63028,5.540347,0.5,0.999972,0,0,-0.007512,8.52376,0,-0.015025,5.744706,1.792422,1
